# CSV file produced by Simufact Forming 2022
# Date of creation: 15.01.2025 17:24:10
#
# Units in this file
# Size of dimension one: - [-]
# Force: Kilonewton [kN]
# Length: Millimeter [mm]
# Velocity: Millimeters per second [mm/s]
# Temperature: Degrees Celsius [¡ÆC]
# Time: Second [s]
# Density: Kilograms per cubic meter [kg/m©ø]
# Stress: Megapascal [MPa]
# Heat transfer coefficient: W/(m©÷¡¤K) [W/(m©÷¡¤K)]
# Strain rate: 1/s [1/s]
# Temperature gradient: Kelvin per meter [K/m]
Increment; Time [s]; Stroke [mm]; PointID; x [mm]; y [mm]; z [mm]; Effective plastic strain [-]; Equivalent stress [MPa]; Equivalent stress [MPa]; Temperature [¡ÆC]; Contact [-]; Effective plastic strain rate [1/s]; Contact pressure [MPa]; Contact pressure [MPa]; Material flow (absolute value) [mm/s]; Flow defects [-]; Flow defects zones [-]; Element density [kg/m©ø]; Flow stress [MPa]; X temperature gradient [K/m]; Y temperature gradient [K/m]; Z temperature gradient [K/m]; Temperature gradient [K/m]; Total displacement [mm]; Total displacement [mm]; X displacement [mm]; Y displacement [mm]; Z displacement [mm]; Axial displacement [mm]; Radial displacement [mm]; Tangential displacement [mm]; X velocity [mm/s]; Y velocity [mm/s]; Z velocity [mm/s]; Radial velocity [mm/s]; Tangential velocity [mm/s]; Total displacement normal direction [mm]; Total displacement normal direction [mm]; Equivalent elastic strain [-]; Maximum principal plastic strain [-]; Intermediate principal plastic strain [-]; Minimum principal plastic strain [-]; X plastic strain [-]; Y plastic strain [-]; Z plastic strain [-]; XY plastic strain [-]; YZ plastic strain [-]; ZX plastic strain [-]; Axial plastic strain [-]; Radial plastic strain [-]; Tangential plastic strain [-]; X thermal strain [-]; Y thermal strain [-]; Z thermal strain [-]; Maximum principal stress [MPa]; Intermediate principal stress [MPa]; Minimum principal stress [MPa]; Mean normal stress [MPa]; Mean normal stress [MPa]; Triaxiality [-]; Stress vector (absolute value) [MPa]; X stress [MPa]; Y stress [MPa]; Z stress [MPa]; XY shear stress [MPa]; YZ shear stress [MPa]; ZX shear stress [MPa]; Axial stress [MPa]; Radial stress [MPa]; Tangential stress [MPa]; Friction ratio [-]; Friction stress [MPa]; Friction stress [MPa]; X friction stress [MPa]; Y friction stress [MPa]; Z friction stress [MPa]; Radial friction stress [MPa]; Tangential friction stress [MPa]; X contact pressure [MPa]; Y contact pressure [MPa]; Z contact pressure [MPa]; Radial contact pressure [MPa]; Tangential contact pressure [MPa]; X nodal reaction force [kN]; Y nodal reaction force [kN]; Z nodal reaction force [kN]; Grain size in m-6 [-]; ASTM grain size number [-]; Contact heat transfer coefficient [W/(m©÷¡¤K)]; Arc Displacement X [mm]; Surface normal y [-]; Surface normal vector (absolute value) [-]; Die Life (Nf) [-]; Die Life cycle [-]; VOID [-]; Surface normal z [-]; Surface normal x [-]; Arc Displacement Z [mm]; Arc Displacement Y [mm]
56;0.0031636;9.80206;7;31.4632;0;27.3361;3.17198;13.4965;13.4965;1190.99;0;0;0;0;0.473316;0;0;7850;29.5084;-12862;0;10985.7;16915;31.1034;31.1034;22.2784;0;-21.6826;-21.6826;22.2784;0;-0.0168416;0;0.473016;-0.0168416;0;0;0;0.00031034;1.26156;0.85572;-2.11728;-1.34726;1.26156;0.0856977;0;0;2.60487;0.0856977;-1.34726;1.26156;0.00183446;0.00183446;0.00183446;-0.916512;-8.06655;-15.5935;-8.19219;-8.19219;-0.606984;17.3217;-7.36686;-15.5935;-1.61621;0;0;-2.12445;-1.61621;-7.36686;-15.5935;0;0;0;0;0;0;0;0;0;0;0;0;0;5.34422e-10;0;2.27372e-09;14.5903;9.59467;0;-4.88587e-06;0;0;170881;3225.78;-0.247647;0;0;-0.00932912;0
56;0.0031636;9.80206;8;33.6935;0;27.5449;2.54455;14.3064;14.3064;1156.58;0;0;0;0;0.486772;0;0;7850;35.6612;-20442.3;0;17738.5;27065.5;24.6157;24.6157;21.7614;0;-11.4539;-11.4539;21.7614;0;-0.0203782;0;0.486345;-0.0203782;0;0;0;0.000255016;1.0622;0.180991;-1.24319;-0.254155;1.0622;-0.808046;0;0;1.31206;-0.808046;-0.254155;1.0622;0.00107037;0.00107037;0.00107037;-9.22392;-16.2958;-24.3651;-16.6283;-16.6283;-1.16229;30.3977;-14.2987;-24.3651;-11.2211;0;0;-3.18354;-11.2211;-14.2987;-24.3651;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.02388e-09;0;-1.75912e-10;13.4369;9.83353;0;-5.88962e-06;0;0;169136;3245.75;0.0235906;0;0;-0.00932531;0
56;0.0031636;9.80206;9;31.0888;0;-0.122548;2.75139;44.3089;44.3089;961.05;0;0;0;0;0.514193;0;0;7850;80.1963;14774.5;0;25006;29044.6;13.6092;13.6092;11.0313;0;-7.85443;-7.85443;11.0313;0;-0.0374655;0;0.512826;-0.0374655;0;0;0;0.000944903;0.929977;0.412143;-1.34212;0.0212133;0.412143;-0.433357;0;0;2.22616;-0.433357;0.0212133;0.412143;-0.00279614;-0.00279614;-0.00279614;56.2547;49.3502;10.8333;38.8127;38.8127;0.875957;70.7496;26.226;56.2547;33.9575;0;0;-18.8665;33.9575;26.226;56.2547;0;0;0;0;0;0;0;0;0;0;0;0;0;-8.11986e-08;0;7.42543e-08;7.74302;11.4249;0;-1.08294e-05;0;0;135294;3633.25;-0.0296024;0;0;-0.00932286;0
56;0.0031636;9.80206;10;33.147;0;-0.0692232;1.84156;46.895;46.895;968.549;0;0;0;0;0.495817;0;0;7850;78.0536;-7919.75;0;17692.3;19384;19.5618;19.5618;13.0599;0;-14.5255;-14.5255;13.0599;0;-0.0450392;0;0.493767;-0.0450392;0;0;0;0.000624238;0.562791;0.524905;-1.0877;-1.05355;0.524905;0.528647;0;0;0.469844;0.528647;-1.05355;0.524905;-0.00244351;-0.00244351;-0.00244351;73.851;42.6228;21.4226;45.9654;45.9654;0.980177;87.544;23.1042;73.851;40.9412;0;0;5.729;40.9412;23.1042;73.851;0;0;0;0;0;0;0;0;0;0;0;0;0;-3.99051e-08;0;-1.08738e-07;7.91796;11.3591;0;-1.12618e-05;0;0;133596;3652.69;0.0620927;0;0;-0.00932406;0
56;0.0031636;9.80206;11;31.6341;0;-2.46278;1.19066;30.8085;30.8085;915.476;0;0;0;0;0.51564;0;0;7850;94.4246;17280.9;0;28073;32965.5;17.1435;17.1435;10.6902;0;-13.4012;-13.4012;10.6902;0;-0.0671019;0;0.511256;-0.0671019;0;0;0;0.000668108;0.504048;0.424919;-0.928967;-0.912049;0.424919;0.48713;0;0;-0.309562;0.48713;-0.912049;0.424919;-0.0035324;-0.0035324;-0.0035324;50.0869;24.7473;19.9425;31.5922;31.5922;1.02544;59.057;20.4675;24.7473;49.5618;0;0;3.94348;49.5618;20.4675;24.7473;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35426e-07;0;7.17746e-08;6.6106;11.88;0;-9.04503e-06;0;0;146173;3508.69;0.102203;0;0;-0.0093232;0
56;0.0031636;9.80206;12;33.4877;0;-2.17205;1.06193;35.7915;35.7915;927.977;0;0;0;0;0.495128;0;0;7850;90.59;-9562.56;0;21256.8;23308.6;21.0817;21.0817;12.4365;0;-17.0202;-17.0202;12.4365;0;-0.065589;0;0.490764;-0.065589;0;0;0;0.000533114;0.487306;0.448645;-0.935951;-0.734981;0.487306;0.247675;0;0;-0.975446;0.247675;-0.734981;0.487306;-0.00335716;-0.00335716;-0.00335716;42.9445;39.4586;6.00913;29.4707;29.4707;0.8234;54.5582;15.7086;42.9445;29.7591;0;0;-15.1777;29.7591;15.7086;42.9445;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.32123e-08;0;3.38138e-08;6.91255;11.7509;0;-1.06021e-05;0;0;141685;3560.08;0.132332;0;0;-0.00932378;0
62;0.00350256;10.8523;1;50.726;8.43376e-82;30.3005;3.12074;19.9042;19.9042;1120.35;0;0;0;0;9.22537;0;0;7850;42.2174;-816.062;0;15147.2;15169.2;54.4631;54.4631;35.6136;0;-41.0899;-41.0899;35.6136;0;-0.0846809;0;9.22498;-0.0846809;0;0;0;0.000242959;1.22485;0.541987;-1.76684;0.524151;1.22485;-1.749;0;0;0.404288;-1.749;0.524151;1.22485;0.00043534;0.00043534;0.00043534;1.39298;-11.7831;-13.4481;-7.94607;-7.94607;-0.399215;17.5247;-12.9418;-11.7831;0.886666;0;0;2.69404;0.886666;-12.9418;-11.7831;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45097e-06;0;-1.02225e-06;12.2529;10.0992;0;-2.41352e-05;0;0;159251;3358.95;-0.211614;0;0;-3.37417e-05;0
62;0.00350256;10.8523;2;48.7399;1.68675e-81;30.335;3.4123;20.9468;20.9468;1121.08;0;0;0;0;9.17571;0;0;7850;42.2598;529.298;0;17029.3;17037.5;52.4332;52.4332;34.4839;0;-39.3019;-39.3019;34.4839;0;-0.0835659;0;9.17533;-0.0835659;0;0;0;0.000230132;1.21841;0.654052;-1.87246;0.653196;1.21841;-1.8716;0;0;0.0929782;-1.8716;0.653196;1.21841;0.000473211;0.000473211;0.000473211;1.43569;-2.54899;-12.987;-4.70011;-4.70011;-0.224384;12.1558;-11.881;-2.54899;0.329629;0;0;3.83785;0.329629;-11.881;-2.54899;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.01913e-06;0;2.78211e-05;12.2533;10.0998;0;-2.36409e-05;0;0;157722;3376.44;-0.458459;0;0;-5.00847e-05;0
62;0.00350256;10.8523;3;48.9705;0;28.2536;3.2056;49.9592;49.9592;1072.93;0;5.81784e-05;0;0;9.18624;0;0;7850;52.2407;4039.8;0;28649.5;28932.9;41.2183;41.2183;33.9296;0;-23.3188;-23.3188;33.9296;0;-0.033677;0;9.18618;-0.033677;0;0;0;0.000339018;1.15598;0.801414;-1.95739;0.623705;1.15598;-1.77969;0;0;-1.35453;-1.77969;0.623705;1.15598;-0.000505568;-0.000505568;-0.000505568;58.2044;23.0884;3.89116;28.3947;28.3947;0.568358;62.6675;22.8575;58.2044;4.12212;0;0;-2.09293;4.12212;22.8575;58.2044;0;0;0;0;0;0;0;0;0;0;0;0;0;-4.84427e-05;0;2.51536e-05;10.7773;10.4742;0;-7.25629e-06;0;0;131701;3674.39;-0.272907;0;0;-4.64177e-05;0
62;0.00350256;10.8523;4;51.2142;0;28.0229;3.11073;52.213;52.213;1070.03;0;7.61226e-05;0;0;9.24359;0;0;7850;52.4059;374.768;0;27070.9;27073.5;43.4501;43.4501;35.6951;0;-24.7345;-24.7345;35.6951;0;-0.0251903;0;9.24355;-0.0251903;0;0;0;0.000324757;1.17949;0.737575;-1.91707;0.431765;1.17949;-1.61126;0;0;-1.69505;-1.61126;0.431765;1.17949;-0.000538802;-0.000538802;-0.000538802;57.3549;27.5812;-2.19336;27.5809;27.5809;0.528239;63.3153;26.7823;57.3549;-1.39453;0;0;-4.81109;-1.39453;26.7823;57.3549;0;0;0;0;0;0;0;0;0;0;0;0;0;5.25272e-06;0;-6.73198e-06;10.7429;10.4793;0;-4.57556e-06;0;0;130381;3689.52;-0.204915;0;0;-2.75414e-05;0
62;0.00350256;10.8523;5;31.3191;0;29.6621;4.48553;16.8864;16.8864;1215.28;0;0;0;0;8.92831;0;0;7850;27.7299;-8031.53;0;8385.03;11611;45.3194;45.3194;20.2277;0;-40.5414;-40.5414;20.2277;0;-0.0533403;0;8.92815;-0.0533403;0;0;0;0.000345065;1.10026;0.568675;-1.66894;-1.65113;1.10026;0.550869;0;0;-0.397622;0.550869;-1.65113;1.10026;0.00241684;0.00241684;0.00241684;2.27525;-10.6008;-14.7804;-7.70196;-7.70196;-0.456105;15.9097;-4.12323;-14.7804;-4.20227;0;0;6.43788;-4.20227;-4.12323;-14.7804;0;0;0;0;0;0;0;0;0;0;0;0;0;1.73696e-09;0;-6.87004e-10;15.4217;9.43442;0;-1.21514e-05;0;0;164173;3302.58;-2.52165;0;0;-0.000128479;0
62;0.00350256;10.8523;6;33.5618;0;29.6866;3.15515;10.3638;10.3638;1192.03;0;0;0;0;8.94596;0;0;7850;29.4458;-12525.5;0;12513;17704.9;32.6163;32.6163;23.3494;0;-22.6828;-22.6828;23.3494;0;-0.0559565;0;8.94578;-0.0559565;0;0;0;0.000251401;1.20558;0.624645;-1.83023;-0.164421;1.20558;-1.04116;0;0;2.29297;-1.04116;-0.164421;1.20558;0.00167423;0.00167423;0.00167423;-8.77231;-11.2061;-19.3671;-13.1152;-13.1152;-1.26548;24.0287;-11.1565;-19.3671;-8.82188;0;0;0.343804;-8.82188;-11.1565;-19.3671;0;0;0;0;0;0;0;0;0;0;0;0;0;2.54223e-09;0;4.73766e-10;14.633;9.58648;0;-1.32106e-05;0;0;178787;3135.25;-0.235487;0;0;-0.000123506;0
62;0.00350256;10.8523;7;31.4632;0;27.336;3.17198;13.482;13.482;1190.97;0;0;0;0;8.93231;0;0;7850;29.5115;-12860.7;0;10985.4;16913.8;31.1035;31.1035;22.2784;0;-21.6827;-21.6827;22.2784;0;-0.0350688;0;8.93224;-0.0350688;0;0;0;0.000310362;1.26156;0.85572;-2.11728;-1.34726;1.26156;0.0857032;0;0;2.60487;0.0857032;-1.34726;1.26156;0.00183408;0.00183408;0.00183408;-0.915446;-8.06823;-15.5745;-8.18604;-8.18604;-0.607181;17.3022;-7.35964;-15.5745;-1.62404;0;0;-2.13689;-1.62404;-7.35964;-15.5745;0;0;0;0;0;0;0;0;0;0;0;0;0;3.54689e-09;0;1.20901e-08;14.5897;9.5948;0;-6.55675e-06;0;0;170913;3225.41;-0.247647;0;0;-0.000126985;0
62;0.00350256;10.8523;8;33.6935;0;27.5448;2.54455;14.2927;14.2927;1156.56;0;0;0;0;8.94958;0;0;7850;35.6651;-20446;0;17737.9;27067.9;24.6157;24.6157;21.7613;0;-11.454;-11.454;21.7613;0;-0.0381855;0;8.9495;-0.0381855;0;0;0;0.000254977;1.0622;0.180991;-1.24319;-0.254158;1.0622;-0.808043;0;0;1.31206;-0.808043;-0.254158;1.0622;0.00106994;0.00106994;0.00106994;-9.20633;-16.2683;-24.3305;-16.6017;-16.6017;-1.16155;30.3509;-14.2742;-24.3305;-11.2004;0;0;-3.17898;-11.2004;-14.2742;-24.3305;0;0;0;0;0;0;0;0;0;0;0;0;0;-6.95485e-09;0;-1.11803e-09;13.4362;9.83368;0;-7.74713e-06;0;0;169165;3245.42;0.0235906;0;0;-0.000122278;0
62;0.00350256;10.8523;9;31.0887;0;-0.122667;2.75139;44.2656;44.2656;961.02;0;0;0;0;8.96881;0;0;7850;80.2054;14766;0;24997.9;29033.3;13.6093;13.6093;11.0313;0;-7.85455;-7.85455;11.0313;0;0.129816;0;8.96788;0.129816;0;0;0;0.000945209;0.929977;0.412143;-1.34212;0.0212166;0.412143;-0.43336;0;0;2.22616;-0.43336;0.0212166;0.412143;-0.00279671;-0.00279671;-0.00279671;56.3424;49.4195;10.9532;38.905;38.905;0.8789;70.9053;26.2701;56.3424;34.1026;0;0;-18.8302;34.1026;26.2701;56.3424;0;0;0;0;0;0;0;0;0;0;0;0;0;-9.04603e-08;0;2.92471e-08;7.74227;11.4252;0;-7.99851e-06;0;0;135324;3632.92;-0.0296024;0;0;-0.000118984;0
62;0.00350256;10.8523;10;33.147;0;-0.0693436;1.84156;46.9144;46.9144;968.515;0;0;0;0;8.97653;0;0;7850;78.0635;-7912.36;0;17688.6;19377.6;19.5619;19.5619;13.0599;0;-14.5256;-14.5256;13.0599;0;0.116924;0;8.97577;0.116924;0;0;0;0.000624531;0.562791;0.524905;-1.0877;-1.05355;0.524905;0.528647;0;0;0.469846;0.528647;-1.05355;0.524905;-0.00244414;-0.00244414;-0.00244414;73.9154;42.6708;21.4649;46.017;46.017;0.980872;87.6333;23.1403;73.9154;40.9954;0;0;5.72031;40.9954;23.1403;73.9154;0;0;0;0;0;0;0;0;0;0;0;0;0;7.8432e-08;0;7.42125e-08;7.91714;11.3594;0;-9.36848e-06;0;0;133584;3652.84;0.0620927;0;0;-0.000120387;0
62;0.00350256;10.8523;11;31.6341;0;-2.4629;1.19066;30.8786;30.8786;915.45;0;0;0;0;8.97593;0;0;7850;94.4318;17278.3;0;28062.9;32955.5;17.1436;17.1436;10.6901;0;-13.4014;-13.4014;10.6901;0;0.131171;0;8.97497;0.131171;0;0;0;0.000668267;0.504048;0.424919;-0.928967;-0.912049;0.424919;0.48713;0;0;-0.309564;0.48713;-0.912049;0.424919;-0.00353287;-0.00353287;-0.00353287;50.1589;24.7902;19.9313;31.6268;31.6268;1.02423;59.1369;20.4454;24.7902;49.6447;0;0;3.9086;49.6447;20.4454;24.7902;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.80661e-08;0;-1.67544e-10;6.61004;11.8803;0;-7.89433e-06;0;0;146105;3509.47;0.102203;0;0;-0.000119009;0
62;0.00350256;10.8523;12;33.4877;0;-2.17217;1.06193;35.8644;35.8644;927.952;0;0;0;0;8.98119;0;0;7850;90.5971;-9555.55;0;21251.9;23301.4;21.0818;21.0818;12.4365;0;-17.0203;-17.0203;12.4365;0;0.124148;0;8.98033;0.124148;0;0;0;0.000533321;0.487306;0.448645;-0.935951;-0.734981;0.487306;0.247675;0;0;-0.975446;0.247675;-0.734981;0.487306;-0.00335761;-0.00335761;-0.00335761;42.9783;39.5324;5.98578;29.4988;29.4988;0.82251;54.6077;15.7264;42.9783;29.7919;0;0;-15.2278;29.7919;15.7264;42.9783;0;0;0;0;0;0;0;0;0;0;0;0;0;3.40175e-10;0;6.39208e-09;6.912;11.7511;0;-9.32682e-06;0;0;141624;3560.77;0.132332;0;0;-0.000119776;0
67;0.00378502;11.7275;1;50.726;8.43376e-82;30.2999;3.12074;19.8893;19.8893;1120.32;0;0;0;0;1.10701;0;0;7850;42.222;-815.724;0;15146.7;15168.6;54.4635;54.4635;35.6135;0;-41.0906;-41.0906;35.6135;0;-0.082226;0;1.10396;-0.082226;0;0;0;0.000242822;1.22485;0.541987;-1.76684;0.524148;1.22485;-1.749;0;0;0.40432;-1.749;0.524148;1.22485;0.000434833;0.000434833;0.000434833;1.3911;-11.7647;-13.4222;-7.93192;-7.93192;-0.398803;17.492;-12.9144;-11.7647;0.883332;0;0;2.69515;0.883332;-12.9144;-11.7647;0;0;0;0;0;0;0;0;0;0;0;0;0;1.70141e-06;0;3.98372e-06;12.2521;10.0994;0;-2.01123e-05;0;0;159273;3358.69;-0.211614;0;0;-0.000638946;0
67;0.00378502;11.7275;2;48.7399;1.68675e-81;30.3344;3.4123;20.9421;20.9421;1121.06;0;0;0;0;1.05639;0;0;7850;42.2647;530.016;0;17028.5;17036.7;52.4336;52.4336;34.4839;0;-39.3026;-39.3026;34.4839;0;-0.0811143;0;1.05328;-0.0811143;0;0;0;0.000230026;1.21841;0.654052;-1.87246;0.653196;1.21841;-1.8716;0;0;0.0930113;-1.8716;0.653196;1.21841;0.000472689;0.000472689;0.000472689;1.43926;-2.52854;-12.9648;-4.6847;-4.6847;-0.223698;12.1255;-11.8543;-2.52854;0.328757;0;0;3.84221;0.328757;-11.8543;-2.52854;0;0;0;0;0;0;0;0;0;0;0;0;0;-1.97883e-05;0;6.5112e-05;12.2525;10.1;0;-1.97058e-05;0;0;157729;3376.37;-0.458459;0;0;-0.000652623;0
67;0.00378502;11.7275;3;48.9705;0;28.2529;3.2056;49.9597;49.9597;1072.91;0;5.7366e-05;0;0;1.06469;0;0;7850;52.2431;4039.7;0;28632.5;28916;41.2186;41.2186;33.9296;0;-23.3194;-23.3194;33.9296;0;-0.0300873;0;1.06427;-0.0300873;0;0;0;0.000339156;1.15598;0.801414;-1.95739;0.623714;1.15598;-1.77969;0;0;-1.35449;-1.77969;0.623714;1.15598;-0.000505782;-0.000505782;-0.000505782;58.218;23.1455;3.88873;28.4174;28.4174;0.568806;62.7008;22.9149;58.218;4.11935;0;0;-2.09468;4.11935;22.9149;58.218;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000112189;0;-0.000126197;10.777;10.4743;0;-5.98505e-06;0;0;131701;3674.39;-0.272907;0;0;-0.000649561;0
67;0.00378502;11.7275;4;51.2142;0;28.0222;3.11073;52.2162;52.2162;1070.02;0;0.000109398;0;0;1.12301;0;0;7850;52.4078;377.107;0;27047.9;27050.5;43.4505;43.4505;35.6951;0;-24.7352;-24.7352;35.6951;0;-0.0215442;0;1.12281;-0.0215442;0;0;0;0.00032503;1.17949;0.737575;-1.91707;0.431777;1.17949;-1.61127;0;0;-1.69502;-1.61127;0.431777;1.17949;-0.000538964;-0.000538964;-0.000538964;57.3545;27.6309;-2.19838;27.5957;27.5957;0.528488;63.3362;26.8323;57.3545;-1.39976;0;0;-4.81503;-1.39976;26.8323;57.3545;0;0;0;0;0;0;0;0;0;0;0;0;0;-0.000235687;0;7.18153e-06;10.7427;10.4794;0;-3.74361e-06;0;0;130379;3689.54;-0.204915;0;0;-0.000633765;0
67;0.00378502;11.7275;5;31.319;0;29.6613;4.48553;16.8658;16.8658;1215.26;0;0;0;0;0.800849;0;0;7850;27.7299;-8029.71;0;8383.31;11608.5;45.32;45.32;20.2277;0;-40.5422;-40.5422;20.2277;0;-0.0507033;0;0.799242;-0.0507033;0;0;0;0.000344963;1.10026;0.568675;-1.66894;-1.65113;1.10026;0.550868;0;0;-0.39763;0.550868;-1.65113;1.10026;0.00241648;0.00241648;0.00241648;2.25527;-10.5913;-14.7792;-7.7051;-7.7051;-0.456848;15.9114;-4.12681;-14.7792;-4.20926;0;0;6.42317;-4.20926;-4.12681;-14.7792;0;0;0;0;0;0;0;0;0;0;0;0;0;1.30712e-08;0;-7.9995e-09;15.421;9.43454;0;-1.01951e-05;0;0;164209;3302.17;-2.52165;0;0;-0.000718317;0
67;0.00378502;11.7275;6;33.5618;0;29.6859;3.15515;10.3575;10.3575;1192.02;0;0;0;0;0.819025;0;0;7850;29.449;-12528;0;12511.2;17705.4;32.6168;32.6168;23.3493;0;-22.6835;-22.6835;23.3493;0;-0.0533633;0;0.817285;-0.0533633;0;0;0;0.000251442;1.20558;0.624645;-1.83023;-0.164425;1.20558;-1.04116;0;0;2.29298;-1.04116;-0.164425;1.20558;0.00167384;0.00167384;0.00167384;-8.77321;-11.2022;-19.3601;-13.1119;-13.1119;-1.26593;24.022;-11.1563;-19.3601;-8.8192;0;0;0.331025;-8.8192;-11.1563;-19.3601;0;0;0;0;0;0;0;0;0;0;0;0;0;2.12835e-08;0;1.44748e-09;14.6323;9.58661;0;-1.10738e-05;0;0;178805;3135.04;-0.235487;0;0;-0.000714141;0
67;0.00378502;11.7275;7;31.4632;0;27.3352;3.17198;13.47;13.47;1190.96;0;0;0;0;0.804078;0;0;7850;29.5144;-12859.6;0;10985.2;16912.8;31.104;31.104;22.2784;0;-21.6834;-21.6834;22.2784;0;-0.0319248;0;0.803444;-0.0319248;0;0;0;0.00031038;1.26156;0.85572;-2.11728;-1.34727;1.26156;0.0857077;0;0;2.60486;0.0857077;-1.34727;1.26156;0.00183376;0.00183376;0.00183376;-0.914512;-8.06921;-15.5586;-8.18078;-8.18078;-0.607331;17.2859;-7.3534;-15.5586;-1.63032;0;0;-2.14686;-1.63032;-7.3534;-15.5586;0;0;0;0;0;0;0;0;0;0;0;0;0;2.58412e-08;0;1.0155e-07;14.5891;9.59491;0;-5.51444e-06;0;0;170939;3225.11;-0.247647;0;0;-0.000717073;0
67;0.00378502;11.7275;8;33.6935;0;27.544;2.54455;14.2811;14.2811;1156.54;0;0;0;0;0.821842;0;0;7850;35.6683;-20449.2;0;17737.4;27070;24.616;24.616;21.7613;0;-11.4547;-11.4547;21.7613;0;-0.0351209;0;0.821091;-0.0351209;0;0;0;0.000254944;1.0622;0.180991;-1.24319;-0.254161;1.0622;-0.808041;0;0;1.31206;-0.808041;-0.254161;1.0622;0.00106959;0.00106959;0.00106959;-9.19192;-16.2448;-24.3016;-16.5794;-16.5794;-1.16094;30.3116;-14.2535;-24.3016;-11.1832;0;0;-3.17474;-11.1832;-14.2535;-24.3016;0;0;0;0;0;0;0;0;0;0;0;0;0;-5.07117e-08;0;-1.11724e-08;13.4356;9.83381;0;-6.50268e-06;0;0;169189;3245.15;0.0235906;0;0;-0.000713114;0
67;0.00378502;11.7275;9;31.0887;0;-0.123377;2.75139;44.2983;44.2983;960.995;0;0;0;0;0.82523;0;0;7850;80.213;14758.9;0;24991.2;29023.9;13.6097;13.6097;11.0313;0;-7.85526;-7.85526;11.0313;0;0.138673;0;0.813496;0.138673;0;0;0;0.000945539;0.929977;0.412143;-1.34212;0.0212179;0.412143;-0.433361;0;0;2.22616;-0.433361;0.0212179;0.412143;-0.00279719;-0.00279719;-0.00279719;56.4017;49.4755;10.9767;38.9513;38.9513;0.879297;70.9874;26.3003;56.4017;34.152;0;0;-18.8448;34.152;26.3003;56.4017;0;0;0;0;0;0;0;0;0;0;0;0;0;2.00233e-06;0;-2.67412e-06;7.74165;11.4254;0;-4.49269e-06;0;0;135302;3633.17;-0.0296024;0;0;-0.000709337;0
67;0.00378502;11.7275;10;33.147;0;-0.0700547;1.84156;46.9387;46.9387;968.487;0;0;0;0;0.853626;0;0;7850;78.0717;-7906.19;0;17685.6;19372.3;19.5624;19.5624;13.0599;0;-14.5263;-14.5263;13.0599;0;0.133247;0;0.843162;0.133247;0;0;0;0.000624764;0.562791;0.524905;-1.0877;-1.05355;0.524905;0.528646;0;0;0.469848;0.528646;-1.05355;0.524905;-0.00244466;-0.00244466;-0.00244466;73.9695;42.6982;21.493;46.0536;46.0536;0.981144;87.7021;23.154;73.9695;41.0372;0;0;5.69769;41.0372;23.154;73.9695;0;0;0;0;0;0;0;0;0;0;0;0;0;2.23458e-06;0;3.22957e-06;7.91645;11.3597;0;-5.83178e-06;0;0;133568;3653.01;0.0620927;0;0;-0.000711092;0
67;0.00378502;11.7275;11;31.6341;0;-2.46361;1.19066;30.9079;30.9079;915.428;0;0;0;0;0.844227;0;0;7850;94.4378;17276.1;0;28054.4;32947.1;17.1441;17.1441;10.6901;0;-13.4021;-13.4021;10.6901;0;0.196361;0;0.821074;0.196361;0;0;0;0.000668329;0.504048;0.424919;-0.928967;-0.912049;0.424919;0.48713;0;0;-0.309562;0.48713;-0.912049;0.424919;-0.00353325;-0.00353325;-0.00353325;50.1828;24.8152;19.9105;31.6361;31.6361;1.02356;59.1604;20.4244;24.8152;49.6689;0;0;3.91046;49.6689;20.4244;24.8152;0;0;0;0;0;0;0;0;0;0;0;0;0;-2.05886e-06;0;-1.06859e-06;6.60958;11.8805;0;-5.59359e-06;0;0;146076;3509.79;0.102203;0;0;-0.000709346;0
67;0.00378502;11.7275;12;33.4877;0;-2.17288;1.06193;35.9132;35.9132;927.932;0;0;0;0;0.870144;0;0;7850;90.6031;-9549.7;0;21247.9;23295.3;21.0823;21.0823;12.4365;0;-17.021;-17.021;12.4365;0;0.176443;0;0.852067;0.176443;0;0;0;0.000533448;0.487306;0.448645;-0.935951;-0.734981;0.487306;0.247676;0;0;-0.975445;0.247676;-0.734981;0.487306;-0.00335799;-0.00335799;-0.00335799;43.0075;39.5793;5.97292;29.5199;29.5199;0.82198;54.6491;15.7271;43.0075;29.8251;0;0;-15.2532;29.8251;15.7271;43.0075;0;0;0;0;0;0;0;0;0;0;0;0;0;5.69437e-07;0;-1.74643e-07;6.91154;11.7513;0;-6.66537e-06;0;0;141583;3561.24;0.132332;0;0;-0.000710916;0
